,horizon,date_origin,date_target,target,stl_lag_1,stl_lag_2,stl_lag_3,stl_lag_4,stl_lag_5,stl_lag_6,stl_lag_7,stl_lag_8,stl_lag_9,stl_lag_10,stl_lag_11,stl_lag_12,stl_lag_13,arima_lag_1,arima_lag_2,arima_lag_3,arima_lag_4,arima_lag_5,arima_lag_6,arima_lag_7,arima_lag_8,arima_lag_9,arima_lag_10,arima_lag_11,arima_lag_12,arima_lag_13
3,4,2013-04-13,2013-04-17,47.125,70.63207154629606,105.24981862171794,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333,15.125,61.5,83.29166666666667,67.7994017888715,50.46867981000739,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333,15.125,61.5,83.29166666666667
4,5,2013-04-13,2013-04-18,11.791666666666664,116.23651733998472,70.63207154629606,105.24981862171794,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333,15.125,61.5,74.09735556744556,67.7994017888715,50.46867981000739,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333,15.125,61.5
5,6,2013-04-13,2013-04-19,54.625,133.54236669911813,116.23651733998472,70.63207154629606,105.24981862171794,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333,15.125,76.4521580148715,74.09735556744556,67.7994017888715,50.46867981000739,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333,15.125
6,7,2013-04-13,2013-04-20,78.54166666666667,103.39887837044098,133.54236669911813,116.23651733998472,70.63207154629606,105.24981862171794,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333,77.47227335529507,76.4521580148715,74.09735556744556,67.7994017888715,50.46867981000739,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,79.95833333333333
0,1,2013-04-20,2013-04-21,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,19.291666666666668
1,2,2013-04-20,2013-04-22,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,11.416666666666664
2,3,2013-04-20,2013-04-23,206.29166666666663,63.44061981953334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336,112.25387353812161,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333,12.458333333333336
3,4,2013-04-20,2013-04-24,78.875,107.00484890786154,63.44061981953334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333,92.40041170286662,112.25387353812161,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,18.70833333333333
4,5,2013-04-20,2013-04-25,17.25,83.33990235154545,107.00484890786154,63.44061981953334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334,85.74016085775048,92.40041170286662,112.25387353812161,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,51.70833333333334
5,6,2013-04-20,2013-04-26,72.41666666666667,24.063849173107066,83.33990235154545,107.00484890786154,63.44061981953334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25,84.06403201261315,85.74016085775048,92.40041170286662,112.25387353812161,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,59.25
6,7,2013-04-20,2013-04-27,72.70833333333333,36.315571527952045,24.063849173107066,83.33990235154545,107.00484890786154,63.44061981953334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333,84.29075974138165,84.06403201261315,85.74016085775048,92.40041170286662,112.25387353812161,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,30.83333333333333
0,1,2013-04-27,2013-04-28,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,69.77083333333333
1,2,2013-04-27,2013-04-29,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,60.47916666666666
2,3,2013-04-27,2013-04-30,21.416666666666668,110.8178454455232,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,47.125,81.38156345743171,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,47.125
3,4,2013-04-27,2013-05-01,45.70833333333334,92.36391563395281,110.8178454455232,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664,87.48510693542688,81.38156345743171,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,11.791666666666664
4,5,2013-04-27,2013-05-02,82.91666666666667,79.9238502231497,92.36391563395281,110.8178454455232,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625,90.34438400373924,87.48510693542688,81.38156345743171,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,54.625
5,6,2013-04-27,2013-05-03,64.125,66.90046372307405,79.9238502231497,92.36391563395281,110.8178454455232,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667,91.92090783242529,90.34438400373924,87.48510693542688,81.38156345743171,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,78.54166666666667
6,7,2013-04-27,2013-05-04,86.625,80.33536765064987,66.90046372307405,79.9238502231497,92.36391563395281,110.8178454455232,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875,92.91286940136716,91.92090783242529,90.34438400373924,87.48510693542688,81.38156345743171,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,130.875
0,1,2013-05-04,2013-05-05,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,171.58333333333334
1,2,2013-05-04,2013-05-06,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,206.29166666666663
2,3,2013-05-04,2013-05-07,178.95833333333337,65.34399423083289,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875,153.72659032730175,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,78.875
3,4,2013-05-04,2013-05-08,124.29166666666669,80.37491758233334,65.34399423083289,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25,116.68818257531376,153.72659032730175,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,17.25
4,5,2013-05-04,2013-05-09,49.70833333333334,57.91277593302259,80.37491758233334,65.34399423083289,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667,102.97958150535916,116.68818257531376,153.72659032730175,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,72.41666666666667
5,6,2013-05-04,2013-05-10,48.75,50.74230567300633,57.91277593302259,80.37491758233334,65.34399423083289,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333,97.60111776742868,102.97958150535916,116.68818257531376,153.72659032730175,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,72.70833333333333
6,7,2013-05-04,2013-05-11,53.20833333333334,87.66777215548056,50.74230567300633,57.91277593302259,80.37491758233334,65.34399423083289,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333,95.09310084235369,97.60111776742868,102.97958150535916,116.68818257531376,153.72659032730175,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,71.70833333333333
0,1,2013-05-11,2013-05-12,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,30.04166666666667
1,2,2013-05-11,2013-05-13,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,21.416666666666668
2,3,2013-05-11,2013-05-14,62.83333333333334,90.43312908078023,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334,67.80256402886852,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,45.70833333333334
3,4,2013-05-11,2013-05-15,67.5,74.59910224333099,90.43312908078023,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667,79.84909918085995,67.80256402886852,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,82.91666666666667
4,5,2013-05-11,2013-05-16,68.75,51.931625315778135,74.59910224333099,90.43312908078023,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125,83.1356185418947,79.84909918085995,67.80256402886852,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,64.125
5,6,2013-05-11,2013-05-17,109.95588235294115,72.29193682700569,51.931625315778135,74.59910224333099,90.43312908078023,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625,83.19675809617773,83.1356185418947,79.84909918085995,67.80256402886852,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,86.625
6,7,2013-05-11,2013-05-18,100.87745098039215,80.7041772055427,72.29193682700569,51.931625315778135,74.59910224333099,90.43312908078023,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663,82.07944006772917,83.19675809617773,83.1356185418947,79.84909918085995,67.80256402886852,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,186.29166666666663
0,1,2013-05-18,2013-05-19,54.5,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,214.29166666666663
1,2,2013-05-18,2013-05-20,48.625,54.5,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337,54.5,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,178.95833333333337
2,3,2013-05-18,2013-05-21,101.54166666666669,82.9607088402447,54.5,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669,59.83933203263261,54.5,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,124.29166666666669
3,4,2013-05-18,2013-05-22,62.70833333333334,105.75094175226626,82.9607088402447,54.5,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334,69.83881207857044,59.83933203263261,54.5,100.87745098039215,109.95588235294115,68.75,67.5,62.83333333333334,104.5,48.91666666666666,53.20833333333334,48.75,49.70833333333334
